subject_number	image_id	region	dvFix	fCentr	fLumin
203.0000000000	9	30.0000000000	0.0000000000	0.3200774535	0.4406538172
203.0000000000	9	31.0000000000	0.0000000000	0.6062259442	0.4439756969
203.0000000000	9	32.0000000000	0.0000000000	0.8263301781	0.3480029177
203.0000000000	9	33.0000000000	0.0000000000	0.9046286195	0.2743791745
203.0000000000	9	34.0000000000	0.0000000000	0.7843459070	0.3802315929
203.0000000000	9	35.0000000000	1.0000000000	0.6286469927	0.2264220181
203.0000000000	9	36.0000000000	0.0000000000	0.5130259834	0.2921427988
203.0000000000	9	37.0000000000	1.0000000000	0.5136888386	0.4572585064
203.0000000000	9	38.0000000000	0.0000000000	0.6301613550	0.4219778050
203.0000000000	9	39.0000000000	0.0000000000	0.7858096279	0.3832621642
203.0000000000	9	40.0000000000	0.0000000000	0.9055336348	0.3384866155
203.0000000000	9	41.0000000000	0.0000000000	0.9716965472	0.1547445089
203.0000000000	9	42.0000000000	0.0000000000	0.9360001353	0.3204873244
203.0000000000	9	43.0000000000	0.0000000000	0.8897932245	0.3643736990
203.0000000000	9	44.0000000000	0.0000000000	0.8554802706	0.3045936468
203.0000000000	9	45.0000000000	0.0000000000	0.8556769867	0.3229622350
203.0000000000	9	46.0000000000	0.0000000000	0.8902426432	0.3037429922
203.0000000000	9	47.0000000000	0.0000000000	0.9364345251	0.3516067497
203.0000000000	9	48.0000000000	0.0000000000	0.9719651294	0.4080598216
203.0000000000	97	1.0000000000	0.0000000000	0.9712645695	0.3253386078
203.0000000000	97	2.0000000000	0.0000000000	0.9350233460	0.3512145121
203.0000000000	97	3.0000000000	0.0000000000	0.8881112085	0.2048243628
203.0000000000	97	4.0000000000	0.0000000000	0.8532745578	0.3484972425
203.0000000000	97	5.0000000000	1.0000000000	0.8534742762	0.3543907653
203.0000000000	97	6.0000000000	0.0000000000	0.8885674864	0.3344216725
203.0000000000	97	7.0000000000	0.0000000000	0.9354643657	0.3264084387
203.0000000000	97	8.0000000000	0.0000000000	0.9715372510	0.1988545025
203.0000000000	97	9.0000000000	0.0000000000	0.9037579109	0.4083652549
203.0000000000	97	10.0000000000	0.0000000000	0.7823770577	0.4398792315
203.0000000000	97	11.0000000000	0.0000000000	0.6252566648	0.4642343858
203.0000000000	97	12.0000000000	1.0000000000	0.5085800746	0.4551687745
203.0000000000	97	13.0000000000	0.0000000000	0.5092489814	0.4341634880
203.0000000000	97	14.0000000000	1.0000000000	0.6267848527	0.4515477593
203.0000000000	97	15.0000000000	1.0000000000	0.7838541419	0.5662567504
203.0000000000	97	16.0000000000	0.0000000000	0.9046711887	0.5067045673
203.0000000000	97	17.0000000000	0.0000000000	0.8241344072	0.4026325869
203.0000000000	97	18.0000000000	0.0000000000	0.6023321180	0.4076289954
203.0000000000	97	19.0000000000	1.0000000000	0.3152220679	0.5071489158
203.0000000000	97	20.0000000000	1.0000000000	0.1020159967	0.5179953405
203.0000000000	97	21.0000000000	0.0000000000	0.1032383070	0.4467621573
203.0000000000	97	22.0000000000	1.0000000000	0.3180145640	0.4828946786
203.0000000000	97	23.0000000000	1.0000000000	0.6050312311	0.4141012834
203.0000000000	97	24.0000000000	0.0000000000	0.8258032627	0.4085902095
203.0000000000	97	25.0000000000	0.0000000000	0.8246663706	0.3973396115
203.0000000000	97	26.0000000000	1.0000000000	0.6035349955	0.3584940796
203.0000000000	97	27.0000000000	0.0000000000	0.3172934042	0.3989695538
203.0000000000	97	28.0000000000	0.0000000000	0.1047322450	0.4515272010
203.0000000000	97	29.0000000000	0.0000000000	0.1059508580	0.6024460386
203.0000000000	97	30.0000000000	0.0000000000	0.3200774535	0.4702650656
203.0000000000	97	31.0000000000	0.0000000000	0.6062259442	0.4274040626
203.0000000000	97	32.0000000000	1.0000000000	0.8263301781	0.3438267085
203.0000000000	97	33.0000000000	0.0000000000	0.9046286195	0.3609751115
203.0000000000	97	34.0000000000	1.0000000000	0.7843459070	0.3549818836
203.0000000000	97	35.0000000000	0.0000000000	0.6286469927	0.5514878392
203.0000000000	97	36.0000000000	0.0000000000	0.5130259834	0.6357851107
203.0000000000	97	37.0000000000	0.0000000000	0.5136888386	0.6616051469
203.0000000000	97	38.0000000000	0.0000000000	0.6301613550	0.6112966929
203.0000000000	97	39.0000000000	0.0000000000	0.7858096279	0.5465090380
203.0000000000	97	40.0000000000	0.0000000000	0.9055336348	0.4808702955
203.0000000000	97	41.0000000000	0.0000000000	0.9716965472	0.3598887161
203.0000000000	97	42.0000000000	0.0000000000	0.9360001353	0.4289496440
203.0000000000	97	43.0000000000	0.0000000000	0.8897932245	0.5461987756
203.0000000000	97	44.0000000000	0.0000000000	0.8554802706	0.6289327842
203.0000000000	97	45.0000000000	0.0000000000	0.8556769867	0.6621282198
203.0000000000	97	46.0000000000	0.0000000000	0.8902426432	0.6479529434
203.0000000000	97	47.0000000000	0.0000000000	0.9364345251	0.6277197609
203.0000000000	97	48.0000000000	0.0000000000	0.9719651294	0.5060240271
204.0000000000	106	1.0000000000	0.0000000000	0.9712645695	0.4843371105
204.0000000000	106	2.0000000000	0.0000000000	0.9350233460	0.4849557240
204.0000000000	106	3.0000000000	0.0000000000	0.8881112085	0.5671797532
204.0000000000	106	4.0000000000	0.0000000000	0.8532745578	0.6570814537
204.0000000000	106	5.0000000000	0.0000000000	0.8534742762	0.7922081556
204.0000000000	106	6.0000000000	0.0000000000	0.8885674864	0.8008654547
204.0000000000	106	7.0000000000	0.0000000000	0.9354643657	0.7795723298
204.0000000000	106	8.0000000000	0.0000000000	0.9715372510	0.6815138205
204.0000000000	106	9.0000000000	0.0000000000	0.9037579109	0.4895187607
204.0000000000	106	10.0000000000	0.0000000000	0.7823770577	0.3951103893
204.0000000000	106	11.0000000000	1.0000000000	0.6252566648	0.5551276373
204.0000000000	106	12.0000000000	0.0000000000	0.5085800746	0.5387941381
204.0000000000	106	13.0000000000	0.0000000000	0.5092489814	0.8820584902
204.0000000000	106	14.0000000000	0.0000000000	0.6267848527	0.9835190302
204.0000000000	106	15.0000000000	0.0000000000	0.7838541419	0.9584912916
204.0000000000	106	16.0000000000	0.0000000000	0.9046711887	0.8805727257
204.0000000000	106	17.0000000000	1.0000000000	0.8241344072	0.2937494817
204.0000000000	106	18.0000000000	0.0000000000	0.6023321180	0.3498480912
204.0000000000	106	19.0000000000	0.0000000000	0.3152220679	0.5428797272
204.0000000000	106	20.0000000000	1.0000000000	0.1020159967	0.5614616415
204.0000000000	106	21.0000000000	1.0000000000	0.1032383070	0.5741692947
204.0000000000	106	22.0000000000	1.0000000000	0.3180145640	0.7560586292
204.0000000000	106	23.0000000000	1.0000000000	0.6050312311	0.9224724605
204.0000000000	106	24.0000000000	0.0000000000	0.8258032627	0.9448168642
204.0000000000	106	25.0000000000	1.0000000000	0.8246663706	0.2249360431
204.0000000000	106	26.0000000000	0.0000000000	0.6035349955	0.4311327648
204.0000000000	106	27.0000000000	0.0000000000	0.3172934042	0.5835946835
204.0000000000	106	28.0000000000	1.0000000000	0.1047322450	0.4368773207
204.0000000000	106	29.0000000000	1.0000000000	0.1059508580	0.4285818160
204.0000000000	106	30.0000000000	0.0000000000	0.3200774535	0.6253338944
204.0000000000	106	31.0000000000	0.0000000000	0.6062259442	0.7136861447
204.0000000000	106	32.0000000000	0.0000000000	0.8263301781	0.6483920248
204.0000000000	106	33.0000000000	0.0000000000	0.9046286195	0.1320849429
204.0000000000	106	34.0000000000	0.0000000000	0.7843459070	0.2094335473
204.0000000000	106	35.0000000000	0.0000000000	0.6286469927	0.3457487840
204.0000000000	106	36.0000000000	0.0000000000	0.5130259834	0.4956873131
204.0000000000	106	37.0000000000	0.0000000000	0.5136888386	0.6699099632
204.0000000000	106	38.0000000000	0.0000000000	0.6301613550	0.6354976120
204.0000000000	106	39.0000000000	1.0000000000	0.7858096279	0.6331483729
204.0000000000	106	40.0000000000	0.0000000000	0.9055336348	0.3796877569
204.0000000000	106	41.0000000000	0.0000000000	0.9716965472	0.0958251378
204.0000000000	106	42.0000000000	0.0000000000	0.9360001353	0.2261214327
204.0000000000	106	43.0000000000	0.0000000000	0.8897932245	0.3714201905
204.0000000000	106	44.0000000000	0.0000000000	0.8554802706	0.3418577094
204.0000000000	106	45.0000000000	0.0000000000	0.8556769867	0.5217088839
204.0000000000	106	46.0000000000	0.0000000000	0.8902426432	0.5856200736
204.0000000000	106	47.0000000000	0.0000000000	0.9364345251	0.4885745707
204.0000000000	106	48.0000000000	1.0000000000	0.9719651294	0.1911312202
204.0000000000	107	1.0000000000	0.0000000000	0.9712645695	0.5306027353
204.0000000000	107	2.0000000000	0.0000000000	0.9350233460	0.5718459188
204.0000000000	107	3.0000000000	1.0000000000	0.8881112085	0.5532035481
204.0000000000	107	4.0000000000	0.0000000000	0.8532745578	0.5782975241
204.0000000000	107	5.0000000000	0.0000000000	0.8534742762	0.5851243399
204.0000000000	107	6.0000000000	0.0000000000	0.8885674864	0.5621883256
204.0000000000	107	7.0000000000	1.0000000000	0.9354643657	0.5231427359
204.0000000000	107	8.0000000000	1.0000000000	0.9715372510	0.5030715227
204.0000000000	107	9.0000000000	0.0000000000	0.9037579109	0.4478458743
204.0000000000	107	10.0000000000	1.0000000000	0.7823770577	0.4833066384
204.0000000000	107	11.0000000000	1.0000000000	0.6252566648	0.4780520357
204.0000000000	107	12.0000000000	1.0000000000	0.5085800746	0.3916704400
204.0000000000	107	13.0000000000	1.0000000000	0.5092489814	0.5516338268
204.0000000000	107	14.0000000000	0.0000000000	0.6267848527	0.5966261637
204.0000000000	107	15.0000000000	1.0000000000	0.7838541419	0.4660027062
204.0000000000	107	16.0000000000	1.0000000000	0.9046711887	0.4223171235
204.0000000000	107	17.0000000000	1.0000000000	0.8241344072	0.4589811613
204.0000000000	107	18.0000000000	0.0000000000	0.6023321180	0.4423740778
204.0000000000	107	19.0000000000	0.0000000000	0.3152220679	0.4665728761
204.0000000000	107	20.0000000000	0.0000000000	0.1020159967	0.4622546542
204.0000000000	107	21.0000000000	1.0000000000	0.1032383070	0.4181741346
204.0000000000	107	22.0000000000	0.0000000000	0.3180145640	0.4174284032
204.0000000000	107	23.0000000000	0.0000000000	0.6050312311	0.3793487919
204.0000000000	107	24.0000000000	0.0000000000	0.8258032627	0.3625897491
204.0000000000	107	25.0000000000	0.0000000000	0.8246663706	0.6158254096
204.0000000000	107	26.0000000000	1.0000000000	0.6035349955	0.5010423547
204.0000000000	107	27.0000000000	1.0000000000	0.3172934042	0.6174644320
204.0000000000	107	28.0000000000	1.0000000000	0.1047322450	0.4842524532
204.0000000000	107	29.0000000000	0.0000000000	0.1059508580	0.5290060634
204.0000000000	107	30.0000000000	0.0000000000	0.3200774535	0.4455453911
204.0000000000	107	31.0000000000	1.0000000000	0.6062259442	0.3568253319
204.0000000000	107	32.0000000000	1.0000000000	0.8263301781	0.3522133973
204.0000000000	107	33.0000000000	0.0000000000	0.9046286195	0.4704650261
204.0000000000	107	34.0000000000	1.0000000000	0.7843459070	0.6707389651
204.0000000000	107	35.0000000000	0.0000000000	0.6286469927	0.6712349992
204.0000000000	107	36.0000000000	1.0000000000	0.5130259834	0.4535203997
204.0000000000	107	37.0000000000	0.0000000000	0.5136888386	0.5664654372
204.0000000000	107	38.0000000000	0.0000000000	0.6301613550	0.5555805649
204.0000000000	107	39.0000000000	1.0000000000	0.7858096279	0.3636233655
204.0000000000	107	40.0000000000	0.0000000000	0.9055336348	0.3904266421
204.0000000000	107	41.0000000000	0.0000000000	0.9716965472	0.6179508491
204.0000000000	107	42.0000000000	0.0000000000	0.9360001353	0.5561289175
204.0000000000	107	43.0000000000	0.0000000000	0.8897932245	0.6113110839
204.0000000000	107	44.0000000000	0.0000000000	0.8554802706	0.7630995860
204.0000000000	107	45.0000000000	0.0000000000	0.8556769867	0.5979374086
204.0000000000	107	46.0000000000	0.0000000000	0.8902426432	0.5729761497
204.0000000000	107	47.0000000000	0.0000000000	0.9364345251	0.3140334673
204.0000000000	107	48.0000000000	0.0000000000	0.9719651294	0.4098066022
204.0000000000	111	1.0000000000	0.0000000000	0.9712645695	0.9359996467
204.0000000000	111	2.0000000000	0.0000000000	0.9350233460	0.8939213180
204.0000000000	111	3.0000000000	0.0000000000	0.8881112085	0.7900472065
204.0000000000	111	4.0000000000	0.0000000000	0.8532745578	0.7411151182
204.0000000000	111	5.0000000000	0.0000000000	0.8534742762	0.6825849248
204.0000000000	111	6.0000000000	0.0000000000	0.8885674864	0.7118229518
204.0000000000	111	7.0000000000	0.0000000000	0.9354643657	0.7119177526
204.0000000000	111	8.0000000000	1.0000000000	0.9715372510	0.7004852027
204.0000000000	111	9.0000000000	0.0000000000	0.9037579109	0.9632609799
204.0000000000	111	10.0000000000	0.0000000000	0.7823770577	0.8677697628
204.0000000000	111	11.0000000000	0.0000000000	0.6252566648	0.8008101445
204.0000000000	111	12.0000000000	0.0000000000	0.5085800746	0.7212665175
204.0000000000	111	13.0000000000	0.0000000000	0.5092489814	0.6445190809
204.0000000000	111	14.0000000000	1.0000000000	0.6267848527	0.3986588402
204.0000000000	111	15.0000000000	0.0000000000	0.7838541419	0.3699661629
204.0000000000	111	16.0000000000	1.0000000000	0.9046711887	0.6401726001
204.0000000000	111	17.0000000000	0.0000000000	0.8241344072	0.9600609300
204.0000000000	111	18.0000000000	0.0000000000	0.6023321180	0.8753554716
204.0000000000	111	19.0000000000	0.0000000000	0.3152220679	0.7630146877
204.0000000000	111	20.0000000000	1.0000000000	0.1020159967	0.6397926479
204.0000000000	111	21.0000000000	1.0000000000	0.1032383070	0.5888616194
204.0000000000	111	22.0000000000	0.0000000000	0.3180145640	0.3799973348
204.0000000000	111	23.0000000000	0.0000000000	0.6050312311	0.5269269861
204.0000000000	111	24.0000000000	0.0000000000	0.8258032627	0.5357521192
204.0000000000	111	25.0000000000	1.0000000000	0.8246663706	0.8488109694
204.0000000000	111	26.0000000000	0.0000000000	0.6035349955	0.7535753271
204.0000000000	111	27.0000000000	1.0000000000	0.3172934042	0.6471138853
204.0000000000	111	28.0000000000	0.0000000000	0.1047322450	0.5714990636
204.0000000000	111	29.0000000000	0.0000000000	0.1059508580	0.4562428375
204.0000000000	111	30.0000000000	1.0000000000	0.3200774535	0.2865149575
204.0000000000	111	31.0000000000	0.0000000000	0.6062259442	0.4869767935
204.0000000000	111	32.0000000000	0.0000000000	0.8263301781	0.5228094606
204.0000000000	111	33.0000000000	1.0000000000	0.9046286195	0.8863921407
204.0000000000	111	34.0000000000	1.0000000000	0.7843459070	0.8351226829
204.0000000000	111	35.0000000000	1.0000000000	0.6286469927	0.6578350535
204.0000000000	111	36.0000000000	0.0000000000	0.5130259834	0.4958075319
204.0000000000	111	37.0000000000	0.0000000000	0.5136888386	0.5454794679
204.0000000000	111	38.0000000000	0.0000000000	0.6301613550	0.2634846049
204.0000000000	111	39.0000000000	0.0000000000	0.7858096279	0.4438683831
204.0000000000	111	40.0000000000	0.0000000000	0.9055336348	0.4085825400
204.0000000000	111	41.0000000000	0.0000000000	0.9716965472	0.6247786502
204.0000000000	111	42.0000000000	1.0000000000	0.9360001353	0.3914554143
204.0000000000	111	43.0000000000	0.0000000000	0.8897932245	0.3785784729
204.0000000000	111	44.0000000000	0.0000000000	0.8554802706	0.7307230959
204.0000000000	111	45.0000000000	0.0000000000	0.8556769867	0.5212725224
204.0000000000	111	46.0000000000	0.0000000000	0.8902426432	0.2757899957
204.0000000000	111	47.0000000000	0.0000000000	0.9364345251	0.5287088623
204.0000000000	111	48.0000000000	0.0000000000	0.9719651294	0.3859455811
204.0000000000	112	1.0000000000	0.0000000000	0.9712645695	0.8526394985
204.0000000000	112	2.0000000000	0.0000000000	0.9350233460	0.8660858616
204.0000000000	112	3.0000000000	0.0000000000	0.8881112085	0.7391466200
204.0000000000	112	4.0000000000	0.0000000000	0.8532745578	0.8018244736
204.0000000000	112	5.0000000000	0.0000000000	0.8534742762	0.8524314813
204.0000000000	112	6.0000000000	0.0000000000	0.8885674864	0.7632354985
204.0000000000	112	7.0000000000	0.0000000000	0.9354643657	0.7837379278
204.0000000000	112	8.0000000000	0.0000000000	0.9715372510	0.9405418291
204.0000000000	112	9.0000000000	0.0000000000	0.9037579109	0.8696161538
204.0000000000	112	10.0000000000	0.0000000000	0.7823770577	0.8494393154
204.0000000000	112	11.0000000000	1.0000000000	0.6252566648	0.7263429459
204.0000000000	112	12.0000000000	1.0000000000	0.5085800746	0.6923682982
204.0000000000	112	13.0000000000	1.0000000000	0.5092489814	0.5353922214
204.0000000000	112	14.0000000000	1.0000000000	0.6267848527	0.6308062311
204.0000000000	112	15.0000000000	1.0000000000	0.7838541419	0.4954942708
204.0000000000	112	16.0000000000	0.0000000000	0.9046711887	0.5955260195
204.0000000000	112	17.0000000000	0.0000000000	0.8241344072	0.4876650943
204.0000000000	112	18.0000000000	1.0000000000	0.6023321180	0.4659626594
204.0000000000	112	19.0000000000	0.0000000000	0.3152220679	0.5242727073
204.0000000000	112	20.0000000000	0.0000000000	0.1020159967	0.4018645374
204.0000000000	112	21.0000000000	0.0000000000	0.1032383070	0.3547880757
204.0000000000	112	22.0000000000	0.0000000000	0.3180145640	0.5498104218
204.0000000000	112	23.0000000000	1.0000000000	0.6050312311	0.2074489713
204.0000000000	112	24.0000000000	0.0000000000	0.8258032627	0.2183339987
204.0000000000	112	25.0000000000	0.0000000000	0.8246663706	0.3937704080
204.0000000000	112	26.0000000000	0.0000000000	0.6035349955	0.3155492548
204.0000000000	112	27.0000000000	0.0000000000	0.3172934042	0.4057474909
204.0000000000	112	28.0000000000	1.0000000000	0.1047322450	0.3366112423
204.0000000000	112	29.0000000000	0.0000000000	0.1059508580	0.4003963151
204.0000000000	112	30.0000000000	0.0000000000	0.3200774535	0.5142875760
204.0000000000	112	31.0000000000	1.0000000000	0.6062259442	0.6942571779
204.0000000000	112	32.0000000000	0.0000000000	0.8263301781	0.7007981768
204.0000000000	112	33.0000000000	0.0000000000	0.9046286195	0.3198524527
204.0000000000	112	34.0000000000	1.0000000000	0.7843459070	0.4029449592
204.0000000000	112	35.0000000000	1.0000000000	0.6286469927	0.4609407830
204.0000000000	112	36.0000000000	0.0000000000	0.5130259834	0.3782588607
204.0000000000	112	37.0000000000	0.0000000000	0.5136888386	0.5084898900
204.0000000000	112	38.0000000000	1.0000000000	0.6301613550	0.4729915887
204.0000000000	112	39.0000000000	1.0000000000	0.7858096279	0.4224385646
204.0000000000	112	40.0000000000	0.0000000000	0.9055336348	0.4058020273
204.0000000000	112	41.0000000000	0.0000000000	0.9716965472	0.1755149715
204.0000000000	112	42.0000000000	0.0000000000	0.9360001353	0.2666555507
204.0000000000	112	43.0000000000	0.0000000000	0.8897932245	0.2969612665
204.0000000000	112	44.0000000000	0.0000000000	0.8554802706	0.2220535143
204.0000000000	112	45.0000000000	1.0000000000	0.8556769867	0.4848831147
204.0000000000	112	46.0000000000	0.0000000000	0.8902426432	0.3971831637
204.0000000000	112	47.0000000000	0.0000000000	0.9364345251	0.2549719006
204.0000000000	112	48.0000000000	0.0000000000	0.9719651294	0.1665814554
204.0000000000	129	1.0000000000	0.0000000000	0.9712645695	0.0156850866
204.0000000000	129	2.0000000000	0.0000000000	0.9350233460	0.3515955765
204.0000000000	129	3.0000000000	0.0000000000	0.8881112085	0.2822822747
204.0000000000	129	4.0000000000	0.0000000000	0.8532745578	0.1239254782
204.0000000000	129	5.0000000000	0.0000000000	0.8534742762	0.1691713367
204.0000000000	129	6.0000000000	0.0000000000	0.8885674864	0.3932895750
204.0000000000	129	7.0000000000	0.0000000000	0.9354643657	0.2753733749
204.0000000000	129	8.0000000000	0.0000000000	0.9715372510	0.0336550372
204.0000000000	129	9.0000000000	0.0000000000	0.9037579109	0.3781927145
204.0000000000	129	10.0000000000	1.0000000000	0.7823770577	0.2935505572
204.0000000000	129	11.0000000000	0.0000000000	0.6252566648	0.5296346877
204.0000000000	129	12.0000000000	1.0000000000	0.5085800746	0.5190788533
204.0000000000	129	13.0000000000	0.0000000000	0.5092489814	0.6421190779
204.0000000000	129	14.0000000000	0.0000000000	0.6267848527	0.5639438184
204.0000000000	129	15.0000000000	1.0000000000	0.7838541419	0.7214953482
204.0000000000	129	16.0000000000	0.0000000000	0.9046711887	0.4248534610
204.0000000000	129	17.0000000000	0.0000000000	0.8241344072	0.4199137002
204.0000000000	129	18.0000000000	0.0000000000	0.6023321180	0.4500320310
204.0000000000	129	19.0000000000	1.0000000000	0.3152220679	0.3057933826
204.0000000000	129	20.0000000000	1.0000000000	0.1020159967	0.1814446414
204.0000000000	129	21.0000000000	0.0000000000	0.1032383070	0.2419753430
204.0000000000	129	22.0000000000	0.0000000000	0.3180145640	0.4604859194
204.0000000000	129	23.0000000000	1.0000000000	0.6050312311	0.6182946641
204.0000000000	129	24.0000000000	0.0000000000	0.8258032627	0.5171824105
204.0000000000	129	25.0000000000	1.0000000000	0.8246663706	0.7119339028
204.0000000000	129	26.0000000000	0.0000000000	0.6035349955	0.5087035056
204.0000000000	129	27.0000000000	1.0000000000	0.3172934042	0.4706058025
204.0000000000	129	28.0000000000	1.0000000000	0.1047322450	0.2642635813
204.0000000000	129	29.0000000000	0.0000000000	0.1059508580	0.3080171978
204.0000000000	129	30.0000000000	0.0000000000	0.3200774535	0.7298379724
204.0000000000	129	31.0000000000	0.0000000000	0.6062259442	0.5801761761
204.0000000000	129	32.0000000000	1.0000000000	0.8263301781	0.6485996062
204.0000000000	129	33.0000000000	0.0000000000	0.9046286195	0.6239321865
204.0000000000	129	34.0000000000	1.0000000000	0.7843459070	0.4293514602
204.0000000000	129	35.0000000000	0.0000000000	0.6286469927	0.4298786640
204.0000000000	129	36.0000000000	1.0000000000	0.5130259834	0.5182337283
204.0000000000	129	37.0000000000	1.0000000000	0.5136888386	0.4899624069
204.0000000000	129	38.0000000000	0.0000000000	0.6301613550	0.6293793735
204.0000000000	129	39.0000000000	0.0000000000	0.7858096279	0.6656946978
204.0000000000	129	40.0000000000	0.0000000000	0.9055336348	0.5839135107
204.0000000000	129	41.0000000000	0.0000000000	0.9716965472	0.4726377798
204.0000000000	129	42.0000000000	0.0000000000	0.9360001353	0.4163911537
204.0000000000	129	43.0000000000	0.0000000000	0.8897932245	0.2700773798
204.0000000000	129	44.0000000000	0.0000000000	0.8554802706	0.5213066503
204.0000000000	129	45.0000000000	0.0000000000	0.8556769867	0.5040069187
204.0000000000	129	46.0000000000	0.0000000000	0.8902426432	0.4191573244
204.0000000000	129	47.0000000000	0.0000000000	0.9364345251	0.4590312266
204.0000000000	129	48.0000000000	0.0000000000	0.9719651294	0.4248206401
204.0000000000	149	1.0000000000	0.0000000000	0.9712645695	0.4325526178
204.0000000000	149	2.0000000000	0.0000000000	0.9350233460	0.1733052690
204.0000000000	149	3.0000000000	0.0000000000	0.8881112085	0.2719033297
204.0000000000	149	4.0000000000	0.0000000000	0.8532745578	0.3246918892
204.0000000000	149	5.0000000000	0.0000000000	0.8534742762	0.4995917952
204.0000000000	149	6.0000000000	0.0000000000	0.8885674864	0.4468397165
204.0000000000	149	7.0000000000	0.0000000000	0.9354643657	0.4897884546
204.0000000000	149	8.0000000000	0.0000000000	0.9715372510	0.4352254591
204.0000000000	149	9.0000000000	0.0000000000	0.9037579109	0.4692191047
204.0000000000	149	10.0000000000	0.0000000000	0.7823770577	0.2954014883
204.0000000000	149	11.0000000000	1.0000000000	0.6252566648	0.3799746793
204.0000000000	149	12.0000000000	1.0000000000	0.5085800746	0.3678066223
204.0000000000	149	13.0000000000	1.0000000000	0.5092489814	0.4891370185
204.0000000000	149	14.0000000000	1.0000000000	0.6267848527	0.4856160634
204.0000000000	149	15.0000000000	0.0000000000	0.7838541419	0.4382823252
204.0000000000	149	16.0000000000	0.0000000000	0.9046711887	0.4103305036
204.0000000000	149	17.0000000000	0.0000000000	0.8241344072	0.3018180760
204.0000000000	149	18.0000000000	1.0000000000	0.6023321180	0.2952253866
204.0000000000	149	19.0000000000	1.0000000000	0.3152220679	0.3422560596
204.0000000000	149	20.0000000000	1.0000000000	0.1020159967	0.3614399550
204.0000000000	149	21.0000000000	0.0000000000	0.1032383070	0.2916890169
204.0000000000	149	22.0000000000	0.0000000000	0.3180145640	0.2964459953
204.0000000000	149	23.0000000000	0.0000000000	0.6050312311	0.3216642135
204.0000000000	149	24.0000000000	0.0000000000	0.8258032627	0.4429149393
204.0000000000	149	25.0000000000	0.0000000000	0.8246663706	0.4723966652
204.0000000000	149	26.0000000000	0.0000000000	0.6035349955	0.4050432460
204.0000000000	149	27.0000000000	1.0000000000	0.3172934042	0.3063793835
204.0000000000	149	28.0000000000	0.0000000000	0.1047322450	0.3080930960
204.0000000000	149	29.0000000000	1.0000000000	0.1059508580	0.2228591652
204.0000000000	149	30.0000000000	0.0000000000	0.3200774535	0.1679497982
204.0000000000	149	31.0000000000	0.0000000000	0.6062259442	0.2342750756
204.0000000000	149	32.0000000000	0.0000000000	0.8263301781	0.4129982596
204.0000000000	149	33.0000000000	0.0000000000	0.9046286195	0.5314750318
204.0000000000	149	34.0000000000	0.0000000000	0.7843459070	0.4405297507
204.0000000000	149	35.0000000000	0.0000000000	0.6286469927	0.5376058711
204.0000000000	149	36.0000000000	0.0000000000	0.5130259834	0.5321750615
204.0000000000	149	37.0000000000	1.0000000000	0.5136888386	0.5215760104
204.0000000000	149	38.0000000000	0.0000000000	0.6301613550	0.5225689019
204.0000000000	149	39.0000000000	0.0000000000	0.7858096279	0.5030286768
204.0000000000	149	40.0000000000	0.0000000000	0.9055336348	0.4273326940
204.0000000000	149	41.0000000000	0.0000000000	0.9716965472	0.2983309205
204.0000000000	149	42.0000000000	0.0000000000	0.9360001353	0.4965998084
204.0000000000	149	43.0000000000	1.0000000000	0.8897932245	0.4058215186
204.0000000000	149	44.0000000000	0.0000000000	0.8554802706	0.4115147533
204.0000000000	149	45.0000000000	1.0000000000	0.8556769867	0.3787629533
204.0000000000	149	46.0000000000	1.0000000000	0.8902426432	0.2564854885
204.0000000000	149	47.0000000000	0.0000000000	0.9364345251	0.2093517171
204.0000000000	149	48.0000000000	0.0000000000	0.9719651294	0.5168898063
204.0000000000	150	1.0000000000	0.0000000000	0.9712645695	0.5621527669
204.0000000000	150	2.0000000000	1.0000000000	0.9350233460	0.4508583490
204.0000000000	150	3.0000000000	1.0000000000	0.8881112085	0.5320075783
204.0000000000	150	4.0000000000	1.0000000000	0.8532745578	0.6564352687
204.0000000000	150	5.0000000000	0.0000000000	0.8534742762	0.6389027536
204.0000000000	150	6.0000000000	0.0000000000	0.8885674864	0.6035807710
204.0000000000	150	7.0000000000	0.0000000000	0.9354643657	0.5533113011
204.0000000000	150	8.0000000000	0.0000000000	0.9715372510	0.6170014998
204.0000000000	150	9.0000000000	0.0000000000	0.9037579109	0.4998892814
204.0000000000	150	10.0000000000	0.0000000000	0.7823770577	0.4784004154
204.0000000000	150	11.0000000000	0.0000000000	0.6252566648	0.5265440489
204.0000000000	150	12.0000000000	1.0000000000	0.5085800746	0.4319578152
204.0000000000	150	13.0000000000	0.0000000000	0.5092489814	0.5560396211
204.0000000000	150	14.0000000000	0.0000000000	0.6267848527	0.5550687900
204.0000000000	150	15.0000000000	0.0000000000	0.7838541419	0.4771429611
204.0000000000	150	16.0000000000	0.0000000000	0.9046711887	0.6129430057
204.0000000000	150	17.0000000000	1.0000000000	0.8241344072	0.4185474419
204.0000000000	150	18.0000000000	1.0000000000	0.6023321180	0.4351051579
204.0000000000	150	19.0000000000	0.0000000000	0.3152220679	0.3845864868
204.0000000000	150	20.0000000000	0.0000000000	0.1020159967	0.5130415874
204.0000000000	150	21.0000000000	1.0000000000	0.1032383070	0.4878667373
204.0000000000	150	22.0000000000	1.0000000000	0.3180145640	0.5454820265
